,fold
00675990_02048_08192_1536_1024.png,0
00675990_12288_06144_1024_1536.png,1
00675990_04096_02048_1024_1024.png,2
00675990_10240_00000_512_512.png,3
00675990_14336_12288_512_1536.png,0
00675990_14336_22528_512_0.png,1
00675990_00000_02048_512_1024.png,2
00675990_08192_12288_0_512.png,3
00675990_14336_20480_0_1024.png,0
00675990_14336_06144_512_0.png,1
00675990_04096_08192_1536_1536.png,2
00675990_10240_12288_1536_1536.png,3
00675990_14336_16384_1024_0.png,0
00675990_04096_08192_1536_512.png,1
00675990_06144_16384_512_1024.png,2
00675990_00000_06144_1536_0.png,3
00675990_14336_12288_1024_512.png,0
00675990_06144_06144_1536_0.png,1
00675990_04096_04096_1536_512.png,2
00675990_02048_00000_1024_512.png,3
00675990_00000_14336_0_0.png,0
00675990_16384_22528_1536_1536.png,1
00675990_10240_06144_1024_0.png,2
00675990_10240_04096_0_1536.png,3
00675990_08192_00000_0_1536.png,0
00675990_04096_08192_1024_1536.png,1
00675990_06144_08192_1024_1536.png,2
00675990_08192_20480_512_512.png,3
00675990_06144_18432_1536_1536.png,0
00675990_16384_10240_1536_1536.png,1
00675990_16384_06144_512_512.png,2
00675990_16384_04096_0_1024.png,3
00675990_02048_02048_512_1024.png,0
00675990_04096_16384_1536_512.png,1
00675990_04096_04096_0_0.png,2
00675990_12288_08192_0_0.png,3
00675990_02048_12288_1024_512.png,0
00675990_08192_20480_512_0.png,1
00675990_16384_14336_512_0.png,2
00675990_08192_16384_1024_512.png,3
00675990_06144_18432_0_512.png,0
00675990_14336_02048_1024_512.png,1
00675990_10240_06144_1024_512.png,2
00675990_08192_08192_1536_1024.png,3
00675990_16384_04096_1024_1536.png,0
00675990_00000_20480_0_1024.png,1
00675990_12288_20480_0_1536.png,2
00675990_06144_16384_1536_1024.png,3
00675990_00000_22528_512_1536.png,0
00675990_12288_00000_1024_0.png,1
00675990_14336_06144_1024_0.png,2
00675990_16384_16384_0_1536.png,3
00675990_06144_04096_0_0.png,0
00675990_14336_22528_1536_0.png,1
00675990_14336_10240_512_1536.png,2
00675990_06144_10240_1536_1536.png,3
00675990_00000_22528_1536_1024.png,0
00675990_12288_16384_1024_1024.png,1
00675990_00000_02048_1536_1536.png,2
00675990_06144_10240_1024_0.png,3
00675990_16384_10240_1536_1024.png,0
00675990_02048_22528_0_0.png,1
00675990_16384_08192_0_512.png,2
00675990_00000_18432_0_0.png,3
00675990_04096_16384_1024_0.png,0
00675990_00000_06144_0_1024.png,1
00675990_04096_12288_1024_1024.png,2
00675990_06144_10240_512_0.png,3
00675990_06144_20480_0_1536.png,0
00675990_06144_20480_1536_512.png,1
00675990_02048_04096_0_512.png,2
00675990_10240_22528_1024_1024.png,3
00675990_00000_06144_0_0.png,0
00675990_08192_06144_512_1024.png,1
00675990_02048_12288_1024_1024.png,2
00675990_02048_02048_1536_512.png,3
00675990_06144_14336_0_512.png,0
00675990_04096_00000_1536_0.png,1
00675990_10240_00000_1536_0.png,2
00675990_00000_20480_1536_512.png,3
00675990_08192_20480_0_512.png,0
00675990_00000_02048_512_0.png,1
00675990_16384_18432_0_1536.png,2
00675990_00000_08192_1536_1536.png,3
00675990_04096_00000_1536_512.png,0
00675990_02048_08192_1024_0.png,1
00675990_08192_02048_512_0.png,2
00675990_04096_04096_1536_0.png,3
00675990_08192_00000_1536_1024.png,0
00675990_04096_18432_1536_1536.png,1
00675990_00000_22528_1024_1536.png,2
00675990_14336_22528_1024_1024.png,3
00675990_06144_14336_1536_0.png,0
00675990_14336_18432_1024_1536.png,1
00675990_12288_10240_512_0.png,2
00675990_14336_16384_0_0.png,3
00675990_12288_06144_512_1536.png,0
00675990_14336_12288_0_512.png,1
00675990_06144_08192_512_1024.png,2
00675990_04096_22528_1536_512.png,3
00675990_14336_08192_0_1024.png,0
00675990_00000_18432_1024_512.png,1
00675990_08192_20480_512_1536.png,2
00675990_12288_20480_1024_512.png,3
00675990_00000_08192_512_1024.png,0
00675990_06144_06144_512_512.png,1
00675990_16384_16384_1536_1024.png,2
00675990_16384_16384_512_1536.png,3
00675990_16384_14336_1536_1024.png,0
00675990_06144_04096_0_1536.png,1
00675990_04096_06144_1536_1024.png,2
00675990_14336_08192_512_1024.png,3
00675990_08192_06144_1024_512.png,0
00675990_04096_18432_0_512.png,1
00675990_06144_10240_1536_512.png,2
00675990_00000_20480_1024_512.png,3
00675990_02048_02048_512_1536.png,0
00675990_14336_14336_1536_1536.png,1
00675990_06144_20480_0_512.png,2
00675990_06144_10240_1024_512.png,3
00675990_00000_02048_1024_0.png,0
00675990_10240_18432_1024_1024.png,1
00675990_10240_06144_512_512.png,2
00675990_10240_22528_1024_0.png,3
00675990_16384_04096_0_0.png,0
00675990_14336_20480_0_1536.png,1
00675990_16384_18432_512_512.png,2
00675990_14336_14336_512_512.png,3
00675990_00000_02048_512_1536.png,0
00675990_12288_16384_0_512.png,1
00675990_14336_10240_0_1536.png,2
00675990_12288_12288_512_1536.png,3
00675990_12288_02048_0_0.png,0
00675990_16384_22528_1024_1024.png,1
00675990_04096_18432_1536_1024.png,2
00675990_14336_12288_512_1024.png,3
00675990_16384_18432_512_0.png,0
00675990_16384_18432_0_512.png,1
00675990_06144_22528_1024_512.png,2
00675990_12288_14336_1024_1024.png,3
00675990_16384_10240_0_512.png,0
00675990_06144_06144_1024_0.png,1
00675990_00000_02048_0_1536.png,2
00675990_02048_20480_0_1024.png,3
00675990_04096_04096_0_1024.png,0
00675990_10240_00000_512_1024.png,1
00675990_06144_12288_1024_0.png,2
00675990_08192_20480_0_1024.png,3
00675990_04096_06144_0_1536.png,0
00675990_14336_14336_1024_1024.png,1
00675990_12288_00000_512_1536.png,2
00675990_12288_10240_1024_512.png,3
00675990_06144_20480_512_1024.png,0
00675990_14336_20480_512_512.png,1
00675990_14336_08192_1536_0.png,2
00675990_06144_04096_512_512.png,3
00675990_06144_00000_1536_0.png,0
00675990_12288_20480_0_1024.png,1
00675990_16384_14336_1024_1536.png,2
00675990_14336_22528_0_0.png,3
00675990_14336_20480_1536_0.png,0
00675990_04096_04096_0_1536.png,1
00675990_10240_22528_512_0.png,2
00675990_14336_18432_1536_0.png,3
00675990_06144_06144_512_0.png,0
00675990_06144_18432_1024_512.png,1
00675990_04096_02048_512_1024.png,2
00675990_14336_18432_1536_1024.png,3
00675990_02048_02048_1536_0.png,0
00675990_14336_08192_1024_1536.png,1
00675990_08192_06144_0_512.png,2
00675990_04096_12288_1024_512.png,3
00675990_12288_00000_1536_1536.png,0
00675990_10240_16384_0_1536.png,1
00675990_10240_02048_512_512.png,2
00675990_00000_02048_1536_0.png,3
00675990_14336_14336_0_512.png,0
00675990_12288_06144_0_512.png,1
00675990_12288_16384_512_512.png,2
00675990_00000_22528_1536_512.png,3
00675990_10240_02048_0_0.png,0
00675990_04096_16384_0_512.png,1
00675990_14336_04096_512_1536.png,2
00675990_14336_12288_512_512.png,3
00675990_12288_08192_1024_1536.png,0
00675990_14336_22528_1536_1536.png,1
00675990_10240_04096_0_1024.png,2
00675990_08192_06144_1536_0.png,3
00675990_00000_12288_512_512.png,0
00675990_16384_10240_1024_1536.png,1
00675990_12288_16384_1024_1536.png,2
00675990_12288_04096_0_1024.png,3
00675990_14336_20480_1024_0.png,0
00675990_16384_18432_1024_0.png,1
00675990_04096_18432_0_1536.png,2
00675990_04096_02048_0_512.png,3
00675990_08192_00000_1536_1536.png,0
00675990_14336_18432_0_1024.png,1
00675990_00000_22528_0_512.png,2
00675990_12288_00000_1536_512.png,3
00675990_10240_10240_0_512.png,0
00675990_14336_20480_512_1024.png,1
00675990_00000_06144_0_1536.png,2
00675990_06144_04096_1024_0.png,3
00675990_00000_14336_1536_1536.png,0
00675990_10240_02048_512_0.png,1
00675990_14336_10240_512_512.png,2
00675990_12288_12288_1536_1024.png,3
00675990_14336_02048_512_1024.png,0
00675990_10240_10240_0_1536.png,1
00675990_06144_18432_1024_0.png,2
00675990_00000_00000_1536_512.png,3
00675990_10240_02048_1536_1536.png,0
00675990_12288_20480_0_512.png,1
00675990_02048_22528_512_1536.png,2
00675990_02048_04096_512_512.png,3
00675990_06144_04096_512_0.png,0
00675990_06144_20480_1536_1024.png,1
00675990_02048_20480_1536_1536.png,2
00675990_00000_14336_1536_512.png,3
00675990_14336_18432_0_1536.png,0
00675990_00000_22528_0_1536.png,1
00675990_06144_02048_0_1536.png,2
00675990_06144_02048_1536_1536.png,3
00675990_00000_06144_1024_0.png,0
00675990_14336_04096_1536_1024.png,1
00675990_06144_18432_1536_512.png,2
00675990_06144_16384_0_1024.png,3
00675990_06144_12288_1536_0.png,0
00675990_10240_10240_1536_1024.png,1
00675990_02048_12288_512_1536.png,2
00675990_06144_14336_1024_1024.png,3
00675990_12288_06144_1024_1024.png,0
00675990_04096_16384_512_0.png,1
00675990_06144_20480_1024_512.png,2
00675990_06144_04096_1536_0.png,3
00675990_02048_06144_1536_1024.png,0
00675990_10240_12288_1024_1024.png,1
00675990_10240_00000_0_1024.png,2
00675990_06144_04096_1024_512.png,3
00675990_14336_14336_512_1024.png,0
00675990_10240_22528_512_1536.png,1
00675990_00000_02048_0_1024.png,2
00675990_04096_18432_1024_1024.png,3
00675990_06144_06144_1536_1024.png,0
00675990_10240_22528_0_512.png,1
00675990_00000_06144_512_512.png,2
00675990_14336_06144_1536_1536.png,3
00675990_10240_16384_1024_1024.png,0
00675990_16384_10240_1024_512.png,1
00675990_02048_12288_1024_1536.png,2
00675990_10240_16384_0_0.png,3
00675990_08192_16384_1536_1024.png,0
00675990_10240_02048_1024_0.png,1
00675990_00000_18432_1024_1024.png,2
00675990_02048_04096_1024_512.png,3
00675990_02048_06144_0_0.png,0
00675990_04096_00000_1024_1536.png,1
00675990_12288_10240_1536_1536.png,2
00675990_04096_02048_1024_512.png,3
00675990_10240_02048_0_1024.png,0
00675990_12288_20480_1536_512.png,1
00675990_10240_18432_0_1536.png,2
00675990_04096_12288_1024_0.png,3
00675990_12288_10240_1024_1536.png,0
00675990_02048_06144_0_1536.png,1
00675990_00000_22528_1024_1024.png,2
00675990_12288_10240_1536_1024.png,3
00675990_08192_06144_512_1536.png,0
00675990_00000_12288_512_1024.png,1
00675990_04096_18432_0_1024.png,2
00675990_10240_12288_1024_1536.png,3
00675990_16384_14336_1024_1024.png,0
00675990_14336_20480_512_1536.png,1
00675990_14336_16384_512_1536.png,2
00675990_00000_00000_1536_1536.png,3
00675990_12288_12288_0_1536.png,0
00675990_12288_12288_512_1024.png,1
00675990_16384_18432_0_0.png,2
00675990_14336_04096_512_1024.png,3
00675990_10240_12288_0_1536.png,0
00675990_00000_02048_1536_512.png,1
00675990_16384_06144_0_0.png,2
00675990_02048_06144_512_1024.png,3
00675990_02048_08192_512_1536.png,0
00675990_02048_20480_0_1536.png,1
00675990_06144_16384_512_0.png,2
00675990_06144_00000_512_1536.png,3
00675990_06144_18432_512_1024.png,0
00675990_16384_10240_512_1536.png,1
00675990_08192_16384_0_512.png,2
00675990_10240_04096_1024_512.png,3
00675990_14336_14336_1024_512.png,0
00675990_12288_12288_1024_1024.png,1
00675990_06144_10240_0_0.png,2
00675990_16384_04096_0_1536.png,3
00675990_08192_08192_1536_0.png,0
00675990_02048_00000_0_512.png,1
00675990_14336_02048_0_0.png,2
00675990_16384_08192_1536_512.png,3
00675990_16384_04096_1024_0.png,0
00675990_16384_14336_0_512.png,1
00675990_08192_06144_1536_1024.png,2
00675990_00000_18432_512_0.png,3
00675990_12288_12288_512_0.png,0
00675990_06144_14336_512_0.png,1
00675990_06144_04096_1536_1536.png,2
00675990_04096_04096_512_1536.png,3
00675990_02048_04096_1536_1024.png,0
00675990_16384_04096_1536_512.png,1
00675990_06144_22528_512_0.png,2
00675990_04096_06144_1024_1536.png,3
00675990_14336_16384_0_1536.png,0
00675990_02048_22528_1024_0.png,1
00675990_00000_22528_0_1024.png,2
00675990_12288_04096_1024_0.png,3
00675990_02048_00000_0_0.png,0
00675990_14336_22528_0_1024.png,1
00675990_08192_16384_1536_1536.png,2
00675990_02048_08192_0_0.png,3
00675990_12288_12288_1536_512.png,0
00675990_00000_06144_512_1024.png,1
00675990_16384_16384_0_1024.png,2
00675990_14336_16384_1024_1024.png,3
00675990_16384_08192_1024_1024.png,0
00675990_04096_22528_512_512.png,1
00675990_06144_12288_512_512.png,2
00675990_16384_08192_1024_512.png,3
00675990_10240_22528_1536_1536.png,0
00675990_12288_20480_512_512.png,1
00675990_12288_10240_0_1536.png,2
00675990_16384_08192_1536_1536.png,3
00675990_02048_06144_1536_512.png,0
00675990_14336_18432_1536_512.png,1
00675990_12288_04096_1536_1536.png,2
00675990_02048_22528_1536_0.png,3
00675990_16384_06144_512_1024.png,0
00675990_14336_06144_512_1536.png,1
00675990_14336_16384_0_512.png,2
00675990_00000_20480_512_512.png,3
00483847_06144_12288_1024_512.png,0
00483847_02048_18432_0_1536.png,1
00483847_00000_14336_0_0.png,2
00483847_06144_12288_0_1024.png,3
00483847_00000_00000_512_512.png,0
00483847_16384_22528_0_512.png,1
00483847_08192_12288_0_512.png,2
00483847_06144_06144_0_512.png,3
00483847_00000_10240_512_1024.png,0
00483847_16384_10240_0_512.png,1
00483847_08192_14336_512_1536.png,2
00483847_10240_20480_512_1024.png,3
00483847_00000_20480_1536_512.png,0
00483847_14336_14336_1536_1024.png,1
00483847_08192_12288_1024_1024.png,2
00483847_10240_16384_512_1536.png,3
00483847_08192_12288_512_1536.png,0
00483847_04096_02048_0_512.png,1
00483847_10240_10240_1024_1536.png,2
00483847_10240_08192_1024_0.png,3
00483847_02048_22528_0_1536.png,0
00483847_00000_18432_1536_1536.png,1
00483847_02048_02048_1536_1536.png,2
00483847_08192_02048_1536_512.png,3
00483847_04096_12288_1024_0.png,0
00483847_08192_04096_1024_512.png,1
00483847_08192_08192_512_1024.png,2
00483847_12288_12288_1024_1024.png,3
00483847_00000_00000_0_512.png,0
00483847_04096_16384_0_1536.png,1
00483847_16384_20480_1024_1024.png,2
00483847_12288_08192_0_512.png,3
00483847_06144_20480_1024_1536.png,0
00483847_12288_16384_0_1536.png,1
00483847_06144_18432_1024_512.png,2
00483847_00000_00000_512_1024.png,3
00483847_06144_08192_1024_512.png,0
00483847_04096_16384_1536_512.png,1
00483847_16384_14336_0_1536.png,2
00483847_08192_08192_1536_1024.png,3
00483847_12288_00000_1536_512.png,0
00483847_12288_16384_512_0.png,1
00483847_08192_02048_1024_1024.png,2
00483847_00000_22528_0_1536.png,3
00483847_04096_20480_512_0.png,0
00483847_10240_16384_0_1536.png,1
00483847_14336_22528_0_0.png,2
00483847_10240_06144_0_1024.png,3
00483847_10240_04096_1024_512.png,0
00483847_16384_02048_0_1536.png,1
00483847_08192_18432_1024_0.png,2
00483847_04096_20480_1536_512.png,3
00483847_12288_20480_1536_0.png,0
00483847_00000_16384_1536_0.png,1
00483847_04096_22528_1536_1536.png,2
00483847_12288_12288_1024_1536.png,3
00483847_12288_04096_512_0.png,0
00483847_10240_16384_1536_1536.png,1
00483847_16384_00000_1024_0.png,2
00483847_06144_20480_0_0.png,3
00483847_14336_14336_0_1536.png,0
00483847_04096_06144_1024_512.png,1
00483847_16384_14336_0_1024.png,2
00483847_14336_22528_512_0.png,3
00483847_12288_16384_1536_1536.png,0
00483847_06144_20480_0_1024.png,1
00483847_08192_14336_0_512.png,2
00483847_12288_00000_1536_0.png,3
00483847_10240_20480_1536_1536.png,0
00483847_04096_06144_0_0.png,1
00483847_08192_20480_0_512.png,2
00483847_12288_12288_1024_0.png,3
00483847_16384_02048_1024_0.png,0
00483847_02048_00000_0_512.png,1
00483847_08192_20480_1024_512.png,2
00483847_12288_04096_1536_1024.png,3
00483847_00000_02048_0_512.png,0
00483847_08192_08192_1536_0.png,1
00483847_08192_12288_1024_1536.png,2
00483847_06144_16384_1024_512.png,3
00483847_06144_06144_1536_1536.png,0
00483847_14336_04096_0_1024.png,1
00483847_12288_22528_512_512.png,2
00483847_12288_22528_512_0.png,3
00483847_02048_18432_1024_1536.png,0
00483847_02048_08192_512_1024.png,1
00483847_10240_20480_1536_0.png,2
00483847_02048_14336_512_512.png,3
00483847_06144_04096_0_512.png,0
00483847_04096_02048_1536_1024.png,1
00483847_00000_00000_1024_512.png,2
00483847_14336_00000_512_1024.png,3
00483847_10240_00000_1536_0.png,0
00483847_12288_06144_0_1536.png,1
00483847_14336_10240_1536_1024.png,2
00483847_10240_04096_512_1024.png,3
00483847_10240_04096_512_512.png,0
00483847_16384_04096_1536_512.png,1
00483847_06144_08192_512_1536.png,2
00483847_06144_14336_1536_512.png,3
00483847_08192_00000_1024_1024.png,0
00483847_10240_16384_512_1024.png,1
00483847_00000_14336_0_1024.png,2
00483847_02048_22528_1024_1024.png,3
00483847_00000_22528_512_512.png,0
00483847_04096_22528_1024_1536.png,1
00483847_06144_08192_0_512.png,2
00483847_10240_00000_512_512.png,3
00483847_00000_02048_512_512.png,0
00483847_16384_16384_1024_512.png,1
00483847_14336_06144_0_0.png,2
00483847_00000_06144_1536_512.png,3
00483847_02048_00000_1024_0.png,0
00483847_00000_10240_1024_1024.png,1
00483847_14336_10240_1536_0.png,2
00483847_04096_08192_1536_512.png,3
00483847_16384_02048_0_1024.png,0
00483847_12288_06144_512_1024.png,1
00483847_08192_14336_1024_1536.png,2
00483847_12288_16384_1024_0.png,3
00483847_08192_20480_0_1536.png,0
00483847_16384_08192_0_512.png,1
00483847_12288_16384_512_1024.png,2
00483847_08192_00000_0_0.png,3
00483847_10240_08192_1024_1536.png,0
00483847_16384_14336_0_512.png,1
00483847_16384_06144_1024_512.png,2
00483847_04096_16384_512_512.png,3
00483847_10240_04096_1024_0.png,0
00483847_00000_00000_512_1536.png,1
00483847_12288_12288_0_0.png,2
00483847_04096_04096_1024_1024.png,3
00483847_00000_08192_0_512.png,0
00483847_06144_20480_512_1536.png,1
00483847_16384_02048_1536_1024.png,2
00483847_00000_16384_1536_1024.png,3
00483847_10240_06144_0_1536.png,0
00483847_16384_06144_1024_1536.png,1
00483847_14336_16384_1024_0.png,2
00483847_14336_16384_512_1536.png,3
00483847_16384_18432_1536_512.png,0
00483847_12288_20480_1024_1024.png,1
00483847_14336_12288_0_1536.png,2
00483847_10240_02048_512_1024.png,3
00483847_12288_06144_512_512.png,0
00483847_14336_22528_1536_1024.png,1
00483847_00000_08192_1024_1536.png,2
00483847_04096_16384_1536_0.png,3
00483847_12288_10240_0_1024.png,0
00483847_10240_10240_0_512.png,1
00483847_12288_08192_0_1536.png,2
00483847_04096_04096_1536_512.png,3
00483847_16384_18432_512_1024.png,0
00483847_16384_02048_1024_1024.png,1
00483847_16384_06144_0_1536.png,2
00483847_10240_00000_0_0.png,3
00483847_08192_12288_0_1536.png,0
00483847_04096_20480_0_0.png,1
00483847_06144_16384_1024_1536.png,2
00483847_14336_14336_512_1536.png,3
00483847_16384_10240_1024_1024.png,0
00483847_08192_00000_1024_0.png,1
00483847_08192_10240_0_1024.png,2
00483847_00000_22528_0_512.png,3
00483847_14336_12288_512_1024.png,0
00483847_04096_02048_1024_512.png,1
00483847_12288_16384_1024_512.png,2
00483847_00000_18432_0_1024.png,3
00483847_04096_08192_512_512.png,0
00483847_10240_02048_1024_0.png,1
00483847_06144_04096_512_512.png,2
00483847_00000_18432_0_0.png,3
00483847_10240_00000_1024_0.png,0
00483847_00000_06144_512_0.png,1
00483847_16384_22528_1536_0.png,2
00483847_06144_18432_1024_1536.png,3
00483847_06144_08192_1536_0.png,0
00483847_00000_14336_1024_512.png,1
00483847_08192_20480_0_0.png,2
00483847_06144_02048_0_1536.png,3
00483847_06144_18432_0_1024.png,0
00483847_16384_22528_1536_1024.png,1
00483847_00000_16384_1024_0.png,2
00483847_12288_22528_1024_0.png,3
00483847_16384_18432_1024_512.png,0
00483847_00000_08192_1024_512.png,1
00483847_10240_04096_512_1536.png,2
00483847_16384_08192_1024_1024.png,3
00483847_08192_10240_512_0.png,0
00483847_12288_14336_512_512.png,1
00483847_00000_20480_0_1024.png,2
00483847_08192_04096_1536_0.png,3
00483847_10240_02048_0_512.png,0
00483847_14336_10240_512_512.png,1
00483847_06144_12288_1024_1536.png,2
00483847_16384_16384_1536_512.png,3
00483847_02048_22528_0_512.png,0
00483847_06144_14336_1024_512.png,1
00483847_16384_06144_1536_1536.png,2
00483847_16384_06144_1536_512.png,3
00483847_14336_06144_512_1536.png,0
00483847_12288_16384_1536_512.png,1
00483847_08192_16384_512_1536.png,2
00483847_14336_10240_1536_512.png,3
00483847_00000_22528_1536_0.png,0
00483847_12288_00000_512_1024.png,1
00483847_16384_04096_1024_0.png,2
00483847_16384_04096_0_0.png,3
00483847_02048_14336_512_0.png,0
00483847_16384_06144_0_0.png,1
00483847_08192_16384_1024_512.png,2
00483847_08192_20480_512_1536.png,3
